Date,Time,Open,High,Low,Close,Volume,OpenInt
2015-04-22,01:00:00,0.77152,0.77204,0.7712,0.77164,0,0
2015-04-22,02:00:00,0.77164,0.77172,0.77107,0.77126,0,0
2015-04-22,03:00:00,0.77126,0.77168,0.77064,0.77155,0,0
2015-04-22,04:00:00,0.77155,0.77726,0.77116,0.77608,0,0
2015-04-22,05:00:00,0.77614,0.77706,0.77576,0.77625,0,0
2015-04-22,06:00:00,0.77625,0.77658,0.77536,0.77591,0,0
2015-04-22,07:00:00,0.77585,0.77744,0.77575,0.7772,0,0
2015-04-22,08:00:00,0.7772,0.77778,0.77667,0.77674,0,0
2015-04-22,09:00:00,0.77671,0.77842,0.77619,0.77766,0,0
2015-04-22,10:00:00,0.77768,0.77878,0.77755,0.77807,0,0
2015-04-22,11:00:00,0.77807,0.78034,0.77706,0.77955,0,0
2015-04-22,12:00:00,0.77957,0.78068,0.77947,0.78026,0,0
2015-04-22,13:00:00,0.78026,0.7806,0.77915,0.77928,0,0
2015-04-22,14:00:00,0.77929,0.77975,0.77773,0.77797,0,0
2015-04-22,15:00:00,0.77795,0.77935,0.77711,0.77769,0,0
2015-04-22,16:00:00,0.77772,0.77772,0.77591,0.7771,0,0
2015-04-22,17:00:00,0.77705,0.77708,0.77466,0.77621,0,0
2015-04-22,18:00:00,0.77614,0.77716,0.77535,0.77701,0,0
2015-04-22,19:00:00,0.77701,0.77723,0.7763,0.77684,0,0
2015-04-22,20:00:00,0.77683,0.77774,0.77682,0.77712,0,0
2015-04-22,21:00:00,0.77712,0.77752,0.77682,0.77723,0,0
2015-04-22,22:00:00,0.77724,0.77737,0.77613,0.77643,0,0
2015-04-22,23:00:00,0.77644,0.77644,0.77507,0.77558,0,0
2015-04-22,23:59:00,0.77557,0.77589,0.7745,0.77486,0,0
2015-04-23,01:00:00,0.77485,0.77492,0.77421,0.7746,0,0
2015-04-23,02:00:00,0.77461,0.77547,0.77456,0.77467,0,0
2015-04-23,03:00:00,0.77457,0.77487,0.77195,0.77339,0,0
2015-04-23,04:00:00,0.7734,0.77449,0.77201,0.77318,0,0
2015-04-23,05:00:00,0.7732,0.77422,0.77206,0.77277,0,0
2015-04-23,06:00:00,0.77293,0.77479,0.77271,0.77468,0,0
2015-04-23,07:00:00,0.77479,0.77596,0.77456,0.77573,0,0
2015-04-23,08:00:00,0.77571,0.77638,0.77461,0.77468,0,0
2015-04-23,09:00:00,0.7747,0.77501,0.77266,0.77284,0,0
2015-04-23,10:00:00,0.77278,0.7735,0.77229,0.7733,0,0
2015-04-23,11:00:00,0.77331,0.77437,0.77307,0.77367,0,0
2015-04-23,12:00:00,0.77363,0.7739,0.77212,0.77239,0,0
2015-04-23,13:00:00,0.77239,0.77314,0.77112,0.77234,0,0
2015-04-23,14:00:00,0.77228,0.7739,0.77169,0.77318,0,0
2015-04-23,15:00:00,0.77325,0.77348,0.77174,0.77257,0,0
2015-04-23,16:00:00,0.77257,0.77392,0.77223,0.77383,0,0
2015-04-23,17:00:00,0.77379,0.7774,0.77375,0.77679,0,0
2015-04-23,18:00:00,0.7769,0.77842,0.77654,0.77818,0,0
2015-04-23,19:00:00,0.7782,0.77894,0.77788,0.77806,0,0
2015-04-23,20:00:00,0.77809,0.77903,0.77794,0.77831,0,0
2015-04-23,21:00:00,0.77829,0.77844,0.77753,0.77781,0,0
2015-04-23,22:00:00,0.77783,0.77813,0.77752,0.77805,0,0
2015-04-23,23:00:00,0.77802,0.77884,0.77778,0.77786,0,0
2015-04-23,23:59:00,0.77786,0.77832,0.7777,0.77806,0,0
2015-04-24,01:00:00,0.77806,0.77818,0.77744,0.77764,0,0
2015-04-24,02:00:00,0.77764,0.7779,0.77712,0.77756,0,0
2015-04-24,03:00:00,0.77755,0.77967,0.77713,0.77927,0,0
2015-04-24,04:00:00,0.77933,0.77958,0.77751,0.77751,0,0
2015-04-24,05:00:00,0.77748,0.77784,0.77668,0.77687,0,0
2015-04-24,06:00:00,0.77687,0.77773,0.77646,0.77731,0,0
2015-04-24,07:00:00,0.7773,0.77777,0.777,0.77767,0,0
2015-04-24,08:00:00,0.7776,0.77814,0.77735,0.77778,0,0
