Date,Time,Open,High,Low,Close,Volume,OpenInt
2015-04-22,01:00:00,119.688,119.706,119.594,119.652,0,0
2015-04-22,02:00:00,119.652,119.738,119.602,119.665,0,0
2015-04-22,03:00:00,119.665,119.78,119.607,119.702,0,0
2015-04-22,04:00:00,119.708,119.742,119.627,119.672,0,0
2015-04-22,05:00:00,119.671,119.727,119.653,119.673,0,0
2015-04-22,06:00:00,119.673,119.689,119.637,119.643,0,0
2015-04-22,07:00:00,119.643,119.668,119.518,119.547,0,0
2015-04-22,08:00:00,119.547,119.575,119.452,119.564,0,0
2015-04-22,09:00:00,119.56,119.623,119.465,119.504,0,0
2015-04-22,10:00:00,119.503,119.657,119.49,119.584,0,0
2015-04-22,11:00:00,119.586,119.593,119.417,119.456,0,0
2015-04-22,12:00:00,119.461,119.461,119.363,119.385,0,0
2015-04-22,13:00:00,119.383,119.469,119.352,119.428,0,0
2015-04-22,14:00:00,119.433,119.608,119.425,119.592,0,0
2015-04-22,15:00:00,119.59,119.673,119.535,119.658,0,0
2015-04-22,16:00:00,119.655,119.773,119.655,119.731,0,0
2015-04-22,17:00:00,119.736,119.894,119.717,119.834,0,0
2015-04-22,18:00:00,119.841,119.963,119.841,119.902,0,0
2015-04-22,19:00:00,119.902,119.914,119.822,119.889,0,0
2015-04-22,20:00:00,119.887,119.896,119.832,119.867,0,0
2015-04-22,21:00:00,119.869,119.908,119.805,119.845,0,0
2015-04-22,22:00:00,119.847,119.932,119.844,119.914,0,0
2015-04-22,23:00:00,119.915,119.945,119.864,119.909,0,0
2015-04-22,23:59:00,119.911,119.952,119.9,119.929,0,0
2015-04-23,01:00:00,119.929,120.005,119.928,119.993,0,0
2015-04-23,02:00:00,119.993,120.004,119.935,119.949,0,0
2015-04-23,03:00:00,119.946,120.093,119.937,120.037,0,0
2015-04-23,04:00:00,120.036,120.067,119.971,120.049,0,0
2015-04-23,05:00:00,120.043,120.071,119.977,119.977,0,0
2015-04-23,06:00:00,119.967,120,119.904,119.914,0,0
2015-04-23,07:00:00,119.911,119.956,119.7,119.744,0,0
2015-04-23,08:00:00,119.746,119.865,119.673,119.85,0,0
2015-04-23,09:00:00,119.849,119.913,119.784,119.814,0,0
2015-04-23,10:00:00,119.825,119.927,119.795,119.873,0,0
2015-04-23,11:00:00,119.872,119.975,119.825,119.969,0,0
2015-04-23,12:00:00,119.974,120.064,119.969,120.004,0,0
2015-04-23,13:00:00,120.006,120.049,119.907,119.932,0,0
2015-04-23,14:00:00,119.936,120.088,119.932,120.023,0,0
2015-04-23,15:00:00,120.016,120.075,119.916,119.976,0,0
2015-04-23,16:00:00,119.973,120.041,119.925,119.963,0,0
2015-04-23,17:00:00,119.959,119.959,119.644,119.666,0,0
2015-04-23,18:00:00,119.658,119.727,119.581,119.701,0,0
2015-04-23,19:00:00,119.697,119.712,119.572,119.709,0,0
2015-04-23,20:00:00,119.71,119.717,119.48,119.541,0,0
2015-04-23,21:00:00,119.541,119.577,119.428,119.485,0,0
