Date,Time,Open,High,Low,Close,Volume,OpenInt
2015-04-22,01:00:00,97.4714,97.5351,97.4361,97.4921,0,0
2015-04-22,02:00:00,97.4921,97.5378,97.465,97.5217,0,0
2015-04-22,03:00:00,97.5217,97.5317,97.4432,97.4597,0,0
2015-04-22,04:00:00,97.4654,97.5367,97.4469,97.5036,0,0
2015-04-22,05:00:00,97.5028,97.6286,97.4896,97.5529,0,0
2015-04-22,06:00:00,97.5537,97.5746,97.4981,97.5038,0,0
2015-04-22,07:00:00,97.503,97.5432,97.4631,97.5416,0,0
2015-04-22,08:00:00,97.5416,97.5804,97.4618,97.5626,0,0
2015-04-22,09:00:00,97.561,97.6232,97.4577,97.5559,0,0
2015-04-22,10:00:00,97.5559,97.7849,97.5486,97.7561,0,0
2015-04-22,11:00:00,97.7577,97.7607,97.6106,97.673,0,0
2015-04-22,12:00:00,97.6771,97.7602,97.6084,97.726,0,0
2015-04-22,13:00:00,97.7244,97.7588,97.5701,97.6022,0,0
2015-04-22,14:00:00,97.5967,97.7218,97.5886,97.6756,0,0
2015-04-22,15:00:00,97.6747,97.733,97.5581,97.7311,0,0
2015-04-22,16:00:00,97.7334,97.9169,97.6973,97.8866,0,0
2015-04-22,17:00:00,97.8899,97.9477,97.7375,97.8141,0,0
2015-04-22,18:00:00,97.8086,97.9946,97.7342,97.8808,0,0
2015-04-22,19:00:00,97.8744,97.9981,97.7692,97.9902,0,0
2015-04-22,20:00:00,97.9885,97.9951,97.9046,97.9498,0,0
2015-04-22,21:00:00,97.9506,98.0539,97.8767,97.963,0,0
2015-04-22,22:00:00,97.967,98.0821,97.955,98.0723,0,0
2015-04-22,23:00:00,98.0635,98.0762,97.9364,97.9801,0,0
2015-04-22,23:59:00,97.9953,98.0072,97.9284,97.9292,0,0
2015-04-23,01:00:00,97.9292,98.0129,97.926,97.9895,0,0
2015-04-23,02:00:00,97.9895,98.0432,97.9527,97.9567,0,0
2015-04-23,03:00:00,97.9551,97.987,97.879,97.8887,0,0
2015-04-23,04:00:00,97.8879,97.9079,97.8286,97.9025,0,0
2015-04-23,05:00:00,97.8976,97.9065,97.813,97.8342,0,0
2015-04-23,06:00:00,97.8268,97.9338,97.8268,97.917,0,0
2015-04-23,07:00:00,97.9153,97.94,97.7654,97.7997,0,0
2015-04-23,08:00:00,97.7989,97.904,97.7837,97.8807,0,0
2015-04-23,09:00:00,97.8831,97.8949,97.6877,97.6909,0,0
2015-04-23,10:00:00,97.6983,97.9125,97.6774,97.8891,0,0
2015-04-23,11:00:00,97.8899,97.9662,97.8458,97.9619,0,0
2015-04-23,12:00:00,97.9627,98.1142,97.9611,98.0449,0,0
2015-04-23,13:00:00,98.0465,98.0761,97.9444,97.9893,0,0
2015-04-23,14:00:00,97.9925,98.1956,97.9862,98.1478,0,0
2015-04-23,15:00:00,98.1525,98.2205,97.9852,98.0957,0,0
2015-04-23,16:00:00,98.0949,98.2305,98.0634,98.2232,0,0
2015-04-23,17:00:00,98.2135,98.5347,98.1991,98.4006,0,0
2015-04-23,18:00:00,98.4102,98.5791,98.3958,98.5421,0,0
2015-04-23,19:00:00,98.542,98.6995,98.4848,98.6583,0,0
2015-04-23,20:00:00,98.664,98.6811,98.4112,98.4598,0,0
2015-04-23,21:00:00,98.4622,98.4932,98.3517,98.4055,0,0
2015-04-23,22:00:00,98.4186,98.4212,98.3452,98.3905,0,0
