Date,Time,Open,High,Low,Close,Volume,OpenInt
2015-04-22,01:00:00,1.02598,1.02631,1.02527,1.02572,0,0
2015-04-22,02:00:00,1.02572,1.02601,1.02524,1.02544,0,0
2015-04-22,03:00:00,1.02541,1.02624,1.02531,1.02606,0,0
2015-04-22,04:00:00,1.02606,1.02617,1.02525,1.02564,0,0
2015-04-22,05:00:00,1.0256,1.02575,1.02429,1.02509,0,0
2015-04-22,06:00:00,1.02509,1.02566,1.02486,1.0256,0,0
2015-04-22,07:00:00,1.0256,1.02603,1.0252,1.02525,0,0
2015-04-22,08:00:00,1.0252,1.02603,1.0248,1.025,0,0
2015-04-22,09:00:00,1.02498,1.02609,1.02435,1.02494,0,0
2015-04-22,10:00:00,1.02505,1.02513,1.02265,1.02295,0,0
2015-04-22,11:00:00,1.02295,1.02448,1.02291,1.02389,0,0
2015-04-22,12:00:00,1.02382,1.0245,1.02291,1.02324,0,0
2015-04-22,13:00:00,1.02327,1.0249,1.02294,1.02459,0,0
2015-04-22,14:00:00,1.02457,1.02467,1.02331,1.0238,0,0
2015-04-22,15:00:00,1.0238,1.02503,1.0232,1.02323,0,0
2015-04-22,16:00:00,1.02322,1.02357,1.02128,1.02163,0,0
2015-04-22,17:00:00,1.02159,1.02315,1.02095,1.02235,0,0
2015-04-22,18:00:00,1.02235,1.02318,1.02046,1.02167,0,0
2015-04-22,19:00:00,1.02165,1.02279,1.02043,1.02051,0,0
2015-04-22,20:00:00,1.02051,1.0214,1.02046,1.02094,0,0
2015-04-22,21:00:00,1.02093,1.02169,1.01985,1.02087,0,0
2015-04-22,22:00:00,1.02079,1.02088,1.01955,1.01968,0,0
2015-04-22,23:00:00,1.01966,1.02107,1.01962,1.02062,0,0
2015-04-22,23:59:00,1.02062,1.02115,1.02033,1.02115,0,0
2015-04-23,01:00:00,1.02115,1.02118,1.02027,1.02053,0,0
2015-04-23,02:00:00,1.02052,1.0209,1.01996,1.02086,0,0
2015-04-23,03:00:00,1.02086,1.02167,1.02054,1.0215,0,0
2015-04-23,04:00:00,1.02157,1.0222,1.02137,1.02142,0,0
2015-04-23,05:00:00,1.02142,1.02236,1.02138,1.02213,0,0
2015-04-23,06:00:00,1.02214,1.02222,1.0211,1.02127,0,0
2015-04-23,07:00:00,1.02127,1.02286,1.02103,1.02249,0,0
2015-04-23,08:00:00,1.0225,1.02266,1.02141,1.02165,0,0
2015-04-23,09:00:00,1.02165,1.02365,1.0215,1.02362,0,0
2015-04-23,10:00:00,1.02364,1.02378,1.02132,1.02155,0,0
2015-04-23,11:00:00,1.02156,1.02197,1.02076,1.02083,0,0
2015-04-23,12:00:00,1.02081,1.02081,1.01922,1.01998,0,0
2015-04-23,13:00:00,1.01991,1.02099,1.01962,1.02054,0,0
2015-04-23,14:00:00,1.02052,1.02053,1.01838,1.01885,0,0
2015-04-23,15:00:00,1.01887,1.02056,1.01812,1.01941,0,0
2015-04-23,16:00:00,1.01941,1.01975,1.01806,1.01822,0,0
2015-04-23,17:00:00,1.01809,1.01834,1.01487,1.01625,0,0
2015-04-23,18:00:00,1.01625,1.01626,1.01442,1.0148,0,0
2015-04-23,19:00:00,1.0148,1.01538,1.01318,1.0136,0,0
2015-04-23,20:00:00,1.0136,1.01614,1.01337,1.01564,0,0
2015-04-23,21:00:00,1.01564,1.01676,1.0153,1.01623,0,0
2015-04-23,22:00:00,1.0162,1.01683,1.01604,1.01647,0,0
2015-04-23,23:00:00,1.01636,1.01665,1.01538,1.01558,0,0
2015-04-23,23:59:00,1.01564,1.01633,1.01525,1.01597,0,0
2015-04-24,01:00:00,1.01586,1.01594,1.01519,1.01575,0,0
2015-04-24,02:00:00,1.01575,1.01617,1.01554,1.01588,0,0
2015-04-24,03:00:00,1.01592,1.01661,1.01584,1.01597,0,0
2015-04-24,04:00:00,1.01597,1.01689,1.01555,1.0168,0,0
2015-04-24,05:00:00,1.01661,1.01676,1.01615,1.01675,0,0
2015-04-24,06:00:00,1.01675,1.01676,1.01605,1.01628,0,0
2015-04-24,07:00:00,1.01635,1.01669,1.01608,1.01636,0,0
2015-04-24,08:00:00,1.01633,1.01686,1.01576,1.01659,0,0
2015-04-24,09:00:00,1.01657,1.01796,1.01645,1.01775,0,0
2015-04-24,10:00:00,1.01775,1.01805,1.01643,1.01705,0,0
2015-04-24,11:00:00,1.01703,1.01729,1.01459,1.01466,0,0
2015-04-24,12:00:00,1.01465,1.01588,1.01441,1.01478,0,0
2015-04-24,13:00:00,1.01484,1.01585,1.0147,1.01532,0,0
2015-04-24,14:00:00,1.01532,1.01542,1.01387,1.01387,0,0
2015-04-24,15:00:00,1.01389,1.0159,1.01385,1.01568,0,0
2015-04-24,16:00:00,1.01559,1.02117,1.01559,1.02035,0,0
2015-04-24,17:00:00,1.02025,1.02282,1.02012,1.02277,0,0
2015-04-24,18:00:00,1.02277,1.02327,1.0219,1.02263,0,0
2015-04-24,19:00:00,1.02263,1.02319,1.02188,1.02282,0,0
2015-04-24,20:00:00,1.02303,1.02325,1.02215,1.0232,0,0
2015-04-24,21:00:00,1.0232,1.02372,1.02248,1.02372,0,0
2015-04-24,22:00:00,1.02372,1.02426,1.02334,1.02371,0,0
2015-04-24,23:00:00,1.0237,1.02373,1.02356,1.02359,0,0
2015-04-27,01:00:00,1.02477,1.02499,1.02437,1.02468,0,0
2015-04-27,02:00:00,1.02469,1.02469,1.02323,1.02351,0,0
2015-04-27,03:00:00,1.02351,1.02418,1.02219,1.02251,0,0
2015-04-27,04:00:00,1.02256,1.02272,1.02173,1.02193,0,0
2015-04-27,05:00:00,1.02193,1.0225,1.02173,1.02228,0,0
2015-04-27,06:00:00,1.02231,1.0232,1.02228,1.02276,0,0
2015-04-27,07:00:00,1.02278,1.02289,1.02149,1.0216,0,0
2015-04-27,08:00:00,1.02165,1.02224,1.02148,1.0221,0,0
2015-04-27,09:00:00,1.0221,1.02262,1.02145,1.02198,0,0
2015-04-27,10:00:00,1.02201,1.02249,1.021,1.02205,0,0
2015-04-27,11:00:00,1.02204,1.02281,1.02106,1.02128,0,0
2015-04-27,12:00:00,1.02133,1.02156,1.01975,1.02043,0,0
2015-04-27,13:00:00,1.02043,1.02067,1.01855,1.01879,0,0
2015-04-27,14:00:00,1.0188,1.01955,1.01813,1.01813,0,0
2015-04-27,15:00:00,1.01809,1.01946,1.01775,1.01917,0,0
2015-04-27,16:00:00,1.01918,1.01918,1.01505,1.01529,0,0
2015-04-27,17:00:00,1.01521,1.01599,1.01329,1.01528,0,0
2015-04-27,18:00:00,1.01538,1.01658,1.01457,1.01614,0,0
2015-04-27,19:00:00,1.01614,1.01763,1.01529,1.01757,0,0
2015-04-27,20:00:00,1.01757,1.01781,1.01644,1.01734,0,0
2015-04-27,21:00:00,1.01738,1.01778,1.01498,1.01525,0,0
2015-04-27,22:00:00,1.01513,1.0161,1.01486,1.01606,0,0
2015-04-27,23:00:00,1.01605,1.01611,1.01506,1.01522,0,0
2015-04-27,23:59:00,1.01522,1.01597,1.01504,1.01518,0,0
2015-04-28,01:00:00,1.01511,1.01566,1.01461,1.01547,0,0
2015-04-28,02:00:00,1.01525,1.01546,1.01462,1.01515,0,0
2015-04-28,03:00:00,1.01515,1.01593,1.01484,1.01523,0,0
2015-04-28,04:00:00,1.0152,1.01618,1.01482,1.01573,0,0
2015-04-28,05:00:00,1.01575,1.01618,1.01544,1.01618,0,0
2015-04-28,06:00:00,1.01618,1.01647,1.0158,1.01635,0,0
2015-04-28,07:00:00,1.01635,1.01657,1.01592,1.01657,0,0
2015-04-28,08:00:00,1.01656,1.01687,1.01578,1.01616,0,0
2015-04-28,09:00:00,1.01617,1.01728,1.01536,1.01706,0,0
2015-04-28,10:00:00,1.01705,1.01731,1.01596,1.01718,0,0
2015-04-28,11:00:00,1.0172,1.01739,1.01598,1.01629,0,0
2015-04-28,12:00:00,1.01629,1.01669,1.01444,1.01455,0,0
2015-04-28,13:00:00,1.0146,1.01484,1.01408,1.01444,0,0
2015-04-28,14:00:00,1.01444,1.01518,1.01329,1.01374,0,0
2015-04-28,15:00:00,1.01374,1.01464,1.01316,1.01344,0,0
2015-04-28,16:00:00,1.01344,1.01624,1.01279,1.0144,0,0
2015-04-28,17:00:00,1.0143,1.01437,1.01241,1.01256,0,0
2015-04-28,18:00:00,1.01266,1.0133,1.01149,1.01177,0,0
2015-04-28,19:00:00,1.01177,1.01212,1.01098,1.01109,0,0
2015-04-28,20:00:00,1.0111,1.01187,1.01074,1.0116,0,0
2015-04-28,21:00:00,1.01166,1.01239,1.01109,1.01215,0,0
2015-04-28,22:00:00,1.01212,1.01256,1.01111,1.01204,0,0
2015-04-28,23:00:00,1.01205,1.01273,1.0114,1.01225,0,0
2015-04-28,23:59:00,1.01225,1.01241,1.01155,1.01177,0,0
2015-04-29,01:00:00,1.0119,1.01275,1.01186,1.01236,0,0
2015-04-29,02:00:00,1.01236,1.01308,1.01234,1.01307,0,0
2015-04-29,03:00:00,1.01308,1.01379,1.01257,1.0132,0,0
2015-04-29,04:00:00,1.0132,1.01362,1.0128,1.01288,0,0
2015-04-29,05:00:00,1.01286,1.01349,1.01286,1.01328,0,0
2015-04-29,06:00:00,1.01328,1.01328,1.01263,1.01269,0,0
2015-04-29,07:00:00,1.01269,1.0132,1.01259,1.01283,0,0
2015-04-29,08:00:00,1.01284,1.01287,1.01199,1.01235,0,0
2015-04-29,09:00:00,1.01234,1.01265,1.01089,1.01107,0,0
2015-04-29,10:00:00,1.01109,1.01168,1.01008,1.01048,0,0
2015-04-29,11:00:00,1.01049,1.01061,1.00856,1.00884,0,0
2015-04-29,12:00:00,1.00884,1.01089,1.00844,1.01082,0,0
2015-04-29,13:00:00,1.01082,1.01184,1.0105,1.01075,0,0
2015-04-29,14:00:00,1.01075,1.01181,1.01043,1.01097,0,0
2015-04-29,15:00:00,1.01097,1.01168,1.00746,1.00842,0,0
2015-04-29,16:00:00,1.00842,1.00926,1.00526,1.006,0,0
2015-04-29,17:00:00,1.00608,1.00744,1.00526,1.00594,0,0
2015-04-29,18:00:00,1.00592,1.0073,1.00523,1.00618,0,0
2015-04-29,19:00:00,1.00618,1.0089,1.00566,1.00876,0,0
2015-04-29,20:00:00,1.00871,1.01183,1.00856,1.01183,0,0
2015-04-29,21:00:00,1.01168,1.01174,1.00833,1.00972,0,0
2015-04-29,22:00:00,1.00977,1.01022,1.00911,1.00999,0,0
2015-04-29,23:00:00,1.01006,1.01006,1.00883,1.00977,0,0
2015-04-29,23:59:00,1.00977,1.01001,1.00823,1.00903,0,0
2015-04-30,01:00:00,1.00906,1.00945,1.00879,1.00943,0,0
2015-04-30,02:00:00,1.0094,1.01049,1.00925,1.0103,0,0
2015-04-30,03:00:00,1.01035,1.01086,1.00963,1.00967,0,0
2015-04-30,04:00:00,1.00966,1.01134,1.00955,1.01129,0,0
2015-04-30,05:00:00,1.01139,1.01337,1.01131,1.01249,0,0
2015-04-30,06:00:00,1.01248,1.01269,1.0113,1.01136,0,0
2015-04-30,07:00:00,1.01136,1.01456,1.01118,1.01364,0,0
2015-04-30,08:00:00,1.0137,1.01481,1.01346,1.01454,0,0
2015-04-30,09:00:00,1.01478,1.01478,1.01235,1.01283,0,0
2015-04-30,10:00:00,1.01276,1.01337,1.00928,1.00985,0,0
2015-04-30,11:00:00,1.00985,1.01226,1.00912,1.01178,0,0
2015-04-30,12:00:00,1.01162,1.01318,1.01131,1.01318,0,0
2015-04-30,13:00:00,1.01317,1.01366,1.01219,1.0123,0,0
2015-04-30,14:00:00,1.01232,1.0129,1.01157,1.01198,0,0
2015-04-30,15:00:00,1.01198,1.01231,1.00841,1.00898,0,0
2015-04-30,16:00:00,1.00907,1.01014,1.00831,1.00964,0,0
2015-04-30,17:00:00,1.00958,1.01239,1.0088,1.01207,0,0
2015-04-30,18:00:00,1.01206,1.01365,1.01071,1.01102,0,0
2015-04-30,19:00:00,1.01095,1.01215,1.01052,1.01059,0,0
2015-04-30,20:00:00,1.0106,1.01223,1.01041,1.011,0,0
2015-04-30,21:00:00,1.01094,1.01229,1.01027,1.0122,0,0
2015-04-30,22:00:00,1.01227,1.01467,1.01008,1.01019,0,0
2015-04-30,23:00:00,1.0104,1.01155,1.00968,1.01155,0,0
2015-04-30,23:59:00,1.01155,1.01167,1.01016,1.01069,0,0
2015-05-01,01:00:00,1.01071,1.01111,1.01022,1.01109,0,0
2015-05-01,02:00:00,1.01109,1.01151,1.01088,1.01096,0,0
2015-05-01,03:00:00,1.011,1.011,1.00942,1.00998,0,0
2015-05-01,04:00:00,1.01,1.01103,1.00993,1.01072,0,0
2015-05-01,05:00:00,1.01072,1.01087,1.01005,1.01031,0,0
2015-05-01,06:00:00,1.01031,1.01044,1.01005,1.01021,0,0
2015-05-01,07:00:00,1.01016,1.01079,1.00987,1.01027,0,0
2015-05-01,08:00:00,1.01026,1.01056,1.00929,1.00946,0,0
2015-05-01,09:00:00,1.00946,1.01013,1.00846,1.00883,0,0
2015-05-01,10:00:00,1.00885,1.00992,1.00817,1.00879,0,0
2015-05-01,11:00:00,1.00879,1.00982,1.00823,1.00971,0,0
2015-05-01,12:00:00,1.00978,1.01009,1.00873,1.00914,0,0
2015-05-01,13:00:00,1.00912,1.01019,1.00867,1.00959,0,0
2015-05-01,14:00:00,1.00959,1.01112,1.0091,1.01112,0,0
2015-05-01,15:00:00,1.01112,1.013,1.01049,1.0114,0,0
2015-05-01,16:00:00,1.01134,1.01428,1.00963,1.01306,0,0
2015-05-01,17:00:00,1.01328,1.01599,1.01112,1.01268,0,0
2015-05-01,18:00:00,1.01268,1.01415,1.01193,1.01415,0,0
2015-05-01,19:00:00,1.01415,1.01446,1.0122,1.01276,0,0
2015-05-01,20:00:00,1.01271,1.01282,1.01116,1.01167,0,0
2015-05-01,21:00:00,1.01161,1.01236,1.01086,1.01191,0,0
2015-05-01,22:00:00,1.01189,1.01335,1.01147,1.01171,0,0
2015-05-01,23:00:00,1.01172,1.01195,1.01167,1.01178,0,0
2015-05-04,01:00:00,1.01165,1.01227,1.01108,1.01199,0,0
2015-05-04,02:00:00,1.01198,1.01266,1.01167,1.01241,0,0
2015-05-04,03:00:00,1.01241,1.01357,1.01236,1.01287,0,0
2015-05-04,04:00:00,1.01286,1.0137,1.01275,1.01339,0,0
2015-05-04,05:00:00,1.01339,1.01457,1.01328,1.01416,0,0
2015-05-04,06:00:00,1.01416,1.01464,1.01367,1.01388,0,0
2015-05-04,07:00:00,1.01387,1.01412,1.01327,1.01345,0,0
2015-05-04,08:00:00,1.01346,1.01363,1.0127,1.01338,0,0
2015-05-04,09:00:00,1.01337,1.01346,1.01234,1.01328,0,0
2015-05-04,10:00:00,1.0132,1.01368,1.01157,1.01219,0,0
2015-05-04,11:00:00,1.01219,1.01246,1.01103,1.01103,0,0
2015-05-04,12:00:00,1.01104,1.01106,1.00876,1.00959,0,0
2015-05-04,13:00:00,1.00959,1.00999,1.00849,1.00849,0,0
2015-05-04,14:00:00,1.00851,1.00883,1.00709,1.00877,0,0
2015-05-04,15:00:00,1.00877,1.00921,1.00645,1.00686,0,0
2015-05-04,16:00:00,1.00685,1.00865,1.00679,1.00819,0,0
2015-05-04,17:00:00,1.00815,1.0093,1.0074,1.00839,0,0
2015-05-04,18:00:00,1.00831,1.00854,1.00658,1.00685,0,0
2015-05-04,19:00:00,1.00685,1.00791,1.00685,1.00791,0,0
2015-05-04,20:00:00,1.00791,1.00836,1.00769,1.00771,0,0
2015-05-04,21:00:00,1.00771,1.00881,1.00737,1.00744,0,0
2015-05-04,22:00:00,1.0074,1.0078,1.00643,1.00689,0,0
2015-05-04,23:00:00,1.00703,1.0071,1.0062,1.00678,0,0
2015-05-04,23:59:00,1.00688,1.00708,1.00622,1.00631,0,0
2015-05-05,01:00:00,1.00639,1.00703,1.00631,1.00678,0,0
2015-05-05,02:00:00,1.00675,1.0072,1.00652,1.00677,0,0
2015-05-05,03:00:00,1.00678,1.00764,1.00673,1.00753,0,0
2015-05-05,04:00:00,1.00754,1.00771,1.00724,1.00741,0,0
2015-05-05,05:00:00,1.00741,1.00811,1.0074,1.00792,0,0
2015-05-05,06:00:00,1.00791,1.00867,1.00779,1.00855,0,0
2015-05-05,07:00:00,1.00855,1.00922,1.00786,1.00908,0,0
2015-05-05,08:00:00,1.00908,1.00933,1.00816,1.00933,0,0
2015-05-05,09:00:00,1.00934,1.00974,1.00841,1.00943,0,0
2015-05-05,10:00:00,1.00943,1.00961,1.00827,1.00836,0,0
2015-05-05,11:00:00,1.00836,1.00866,1.00644,1.00727,0,0
2015-05-05,12:00:00,1.00725,1.00752,1.00536,1.00562,0,0
2015-05-05,13:00:00,1.00562,1.00567,1.00392,1.00443,0,0
2015-05-05,14:00:00,1.00443,1.00517,1.00324,1.00324,0,0
2015-05-05,15:00:00,1.00324,1.00586,1.00238,1.0037,0,0
2015-05-05,16:00:00,1.00362,1.00409,1.00011,1.00139,0,0
2015-05-05,17:00:00,1.00131,1.00197,1.00022,1.00039,0,0
2015-05-05,18:00:00,1.00039,1.00518,1.00034,1.00445,0,0
2015-05-05,19:00:00,1.0043,1.00467,1.00348,1.00434,0,0
2015-05-05,20:00:00,1.00434,1.0053,1.00434,1.00478,0,0
2015-05-05,21:00:00,1.00478,1.00718,1.0046,1.00718,0,0
2015-05-05,22:00:00,1.00709,1.00767,1.00679,1.00709,0,0
2015-05-05,23:00:00,1.00714,1.00767,1.00633,1.00687,0,0
2015-05-05,23:59:00,1.00687,1.00733,1.00632,1.00705,0,0
2015-05-06,01:00:00,1.00694,1.00762,1.00664,1.00729,0,0
2015-05-06,02:00:00,1.0073,1.00756,1.00645,1.00676,0,0
2015-05-06,03:00:00,1.00677,1.00744,1.00671,1.0073,0,0
2015-05-06,04:00:00,1.0073,1.00741,1.00594,1.00597,0,0
2015-05-06,05:00:00,1.00598,1.00638,1.0042,1.0045,0,0
2015-05-06,06:00:00,1.00449,1.00474,1.00341,1.00349,0,0
2015-05-06,07:00:00,1.00349,1.00417,1.0029,1.00355,0,0
2015-05-06,08:00:00,1.00355,1.00486,1.0035,1.00479,0,0
2015-05-06,09:00:00,1.00479,1.00572,1.00443,1.00557,0,0
2015-05-06,10:00:00,1.00557,1.00659,1.00468,1.00506,0,0
2015-05-06,11:00:00,1.00506,1.00524,1.00428,1.00428,0,0
2015-05-06,12:00:00,1.00428,1.00482,1.0028,1.00455,0,0
2015-05-06,13:00:00,1.00455,1.00477,1.00342,1.00412,0,0
2015-05-06,14:00:00,1.00406,1.00428,1.00266,1.00303,0,0
2015-05-06,15:00:00,1.00304,1.00411,1.0022,1.00408,0,0
2015-05-06,16:00:00,1.00407,1.00468,1.00266,1.00441,0,0
2015-05-06,17:00:00,1.00441,1.00441,1.00095,1.00254,0,0
2015-05-06,18:00:00,1.00256,1.00543,1.00239,1.00543,0,0
2015-05-06,19:00:00,1.00543,1.00764,1.00543,1.0062,0,0
2015-05-06,20:00:00,1.0062,1.0086,1.00592,1.00843,0,0
2015-05-06,21:00:00,1.00843,1.01042,1.00775,1.00949,0,0
2015-05-06,22:00:00,1.00949,1.00975,1.0078,1.00805,0,0
2015-05-06,23:00:00,1.00789,1.00833,1.00739,1.00833,0,0
