Date,Time,Open,High,Low,Close,Volume,OpenInt
2015-04-22,01:00:00,0.71937,0.71956,0.71904,0.71938,0,0
2015-04-22,02:00:00,0.71938,0.71944,0.71916,0.71924,0,0
2015-04-22,03:00:00,0.71926,0.71929,0.71844,0.71851,0,0
2015-04-22,04:00:00,0.71851,0.71863,0.71836,0.71843,0,0
2015-04-22,05:00:00,0.71844,0.71868,0.71828,0.71848,0,0
2015-04-22,06:00:00,0.71845,0.71847,0.71817,0.71834,0,0
2015-04-22,07:00:00,0.71834,0.71863,0.71824,0.71852,0,0
2015-04-22,08:00:00,0.71852,0.71924,0.71832,0.71887,0,0
2015-04-22,09:00:00,0.7188,0.72065,0.71843,0.7205,0,0
2015-04-22,10:00:00,0.72055,0.72055,0.7187,0.71882,0,0
2015-04-22,11:00:00,0.71881,0.71997,0.71775,0.71883,0,0
2015-04-22,12:00:00,0.71877,0.71896,0.71718,0.71761,0,0
2015-04-22,13:00:00,0.7176,0.71804,0.71617,0.71629,0,0
2015-04-22,14:00:00,0.71612,0.71629,0.71388,0.71394,0,0
2015-04-22,15:00:00,0.71392,0.71392,0.71238,0.71281,0,0
2015-04-22,16:00:00,0.71285,0.71457,0.71224,0.71444,0,0
2015-04-22,17:00:00,0.71461,0.71461,0.71311,0.71321,0,0
2015-04-22,18:00:00,0.71314,0.71409,0.71261,0.71403,0,0
2015-04-22,19:00:00,0.71403,0.71409,0.71351,0.71387,0,0
2015-04-22,20:00:00,0.71391,0.71406,0.71361,0.71374,0,0
2015-04-22,21:00:00,0.71372,0.71391,0.71334,0.71379,0,0
2015-04-22,22:00:00,0.71373,0.71409,0.71306,0.71326,0,0
2015-04-22,23:00:00,0.71324,0.71351,0.71301,0.71326,0,0
2015-04-22,23:59:00,0.71328,0.71341,0.713,0.71317,0,0
2015-04-23,01:00:00,0.71317,0.7134,0.71276,0.71291,0,0
2015-04-23,02:00:00,0.7129,0.71335,0.71285,0.71321,0,0
2015-04-23,03:00:00,0.71328,0.71338,0.71237,0.71242,0,0
2015-04-23,04:00:00,0.71242,0.71269,0.71199,0.71228,0,0
2015-04-23,05:00:00,0.71229,0.71245,0.7121,0.71239,0,0
2015-04-23,06:00:00,0.71237,0.71257,0.71217,0.71257,0,0
2015-04-23,07:00:00,0.71259,0.71279,0.71218,0.71226,0,0
2015-04-23,08:00:00,0.71227,0.71288,0.71222,0.71248,0,0
2015-04-23,09:00:00,0.71242,0.713,0.71185,0.71288,0,0
2015-04-23,10:00:00,0.71281,0.71344,0.71173,0.71313,0,0
2015-04-23,11:00:00,0.71316,0.71643,0.713,0.71516,0,0
2015-04-23,12:00:00,0.71521,0.7165,0.71466,0.71646,0,0
2015-04-23,13:00:00,0.71641,0.71659,0.71561,0.71583,0,0
2015-04-23,14:00:00,0.71578,0.71673,0.71563,0.71655,0,0
2015-04-23,15:00:00,0.71667,0.71756,0.71608,0.71753,0,0
2015-04-23,16:00:00,0.71749,0.71845,0.7165,0.7173,0,0
2015-04-23,17:00:00,0.71725,0.71874,0.71667,0.71757,0,0
2015-04-23,18:00:00,0.71757,0.71868,0.71727,0.71794,0,0
2015-04-23,19:00:00,0.71797,0.71925,0.71794,0.71908,0,0
2015-04-23,20:00:00,0.71905,0.71988,0.71897,0.71934,0,0
2015-04-23,21:00:00,0.7193,0.71975,0.71901,0.71901,0,0
2015-04-23,22:00:00,0.71909,0.71934,0.71875,0.71885,0,0
2015-04-23,23:00:00,0.71888,0.71929,0.71862,0.71889,0,0
2015-04-23,23:59:00,0.71889,0.71903,0.71851,0.71868,0,0
2015-04-24,01:00:00,0.71868,0.71889,0.71852,0.71861,0,0
2015-04-24,02:00:00,0.71856,0.71897,0.71849,0.71856,0,0
2015-04-24,03:00:00,0.71851,0.71907,0.71826,0.71905,0,0
2015-04-24,04:00:00,0.71902,0.71923,0.7187,0.71913,0,0
2015-04-24,05:00:00,0.7191,0.71912,0.71811,0.71817,0,0
2015-04-24,06:00:00,0.7182,0.71823,0.71767,0.71787,0,0
2015-04-24,07:00:00,0.7178,0.71803,0.7174,0.71803,0,0
2015-04-24,08:00:00,0.71804,0.71836,0.71792,0.71833,0,0
2015-04-24,09:00:00,0.71833,0.72122,0.71738,0.71944,0,0
2015-04-24,10:00:00,0.71939,0.72047,0.7185,0.71872,0,0
2015-04-24,11:00:00,0.71871,0.71996,0.71849,0.71872,0,0
2015-04-24,12:00:00,0.71873,0.71891,0.71752,0.71763,0,0
2015-04-24,13:00:00,0.71763,0.71779,0.71502,0.71549,0,0
2015-04-24,14:00:00,0.71554,0.71671,0.71546,0.71642,0,0
2015-04-24,15:00:00,0.71644,0.71719,0.7148,0.71547,0,0
2015-04-24,16:00:00,0.71542,0.7166,0.71484,0.715,0,0
2015-04-24,17:00:00,0.71501,0.71699,0.71492,0.71639,0,0
2015-04-24,18:00:00,0.7164,0.71684,0.71571,0.71666,0,0
2015-04-24,19:00:00,0.71664,0.71664,0.71562,0.71562,0,0
2015-04-24,20:00:00,0.71564,0.7161,0.71507,0.71572,0,0
2015-04-24,21:00:00,0.71572,0.71643,0.71563,0.71609,0,0
2015-04-24,22:00:00,0.71608,0.71638,0.71572,0.71592,0,0
2015-04-24,23:00:00,0.71593,0.716,0.71586,0.7159,0,0
2015-04-27,01:00:00,0.71589,0.71618,0.71583,0.71605,0,0
2015-04-27,02:00:00,0.71605,0.71634,0.71583,0.71609,0,0
2015-04-27,03:00:00,0.71608,0.71649,0.71589,0.71596,0,0
2015-04-27,04:00:00,0.71593,0.71624,0.71578,0.71584,0,0
2015-04-27,05:00:00,0.7158,0.716,0.7153,0.71551,0,0
2015-04-27,06:00:00,0.71552,0.71558,0.71509,0.71535,0,0
2015-04-27,07:00:00,0.71536,0.71547,0.71498,0.71517,0,0
2015-04-27,08:00:00,0.71517,0.71631,0.71511,0.71619,0,0
2015-04-27,09:00:00,0.71619,0.71716,0.71617,0.7165,0,0
2015-04-27,10:00:00,0.71654,0.71692,0.71552,0.71646,0,0
2015-04-27,11:00:00,0.71643,0.71666,0.7151,0.71538,0,0
2015-04-27,12:00:00,0.71537,0.71642,0.71528,0.71606,0,0
2015-04-27,13:00:00,0.71614,0.7166,0.71533,0.71659,0,0
2015-04-27,14:00:00,0.71667,0.71712,0.71643,0.71679,0,0
2015-04-27,15:00:00,0.71677,0.71706,0.71595,0.71645,0,0
2015-04-27,16:00:00,0.71651,0.71711,0.71575,0.71601,0,0
2015-04-27,17:00:00,0.71601,0.71675,0.71549,0.71556,0,0
2015-04-27,18:00:00,0.71552,0.71632,0.71462,0.71491,0,0
2015-04-27,19:00:00,0.71491,0.71613,0.71477,0.71536,0,0
2015-04-27,20:00:00,0.71541,0.71561,0.71411,0.71438,0,0
2015-04-27,21:00:00,0.71446,0.71511,0.71436,0.71475,0,0
2015-04-27,22:00:00,0.71473,0.71514,0.71457,0.71506,0,0
2015-04-27,23:00:00,0.71514,0.71515,0.71452,0.71479,0,0
2015-04-27,23:59:00,0.71475,0.71508,0.7144,0.7147,0,0
2015-04-28,01:00:00,0.71473,0.71488,0.714,0.71429,0,0
2015-04-28,02:00:00,0.71426,0.71456,0.71425,0.71448,0,0
2015-04-28,03:00:00,0.71448,0.7146,0.71413,0.71423,0,0
2015-04-28,04:00:00,0.71424,0.71454,0.71412,0.71428,0,0
2015-04-28,05:00:00,0.71426,0.71446,0.71408,0.71429,0,0
2015-04-28,06:00:00,0.7143,0.71454,0.71413,0.71427,0,0
2015-04-28,07:00:00,0.71429,0.71433,0.7137,0.71372,0,0
2015-04-28,08:00:00,0.71372,0.71431,0.7136,0.71413,0,0
2015-04-28,09:00:00,0.71415,0.71436,0.71324,0.71381,0,0
2015-04-28,10:00:00,0.71381,0.7147,0.71336,0.71347,0,0
2015-04-28,11:00:00,0.71345,0.71703,0.71332,0.71678,0,0
2015-04-28,12:00:00,0.71677,0.71686,0.71538,0.71556,0,0
2015-04-28,13:00:00,0.71555,0.71594,0.71449,0.71567,0,0
2015-04-28,14:00:00,0.71567,0.71605,0.71524,0.71579,0,0
2015-04-28,15:00:00,0.71576,0.71576,0.71448,0.71508,0,0
2015-04-28,16:00:00,0.71505,0.71569,0.71453,0.71525,0,0
2015-04-28,17:00:00,0.71543,0.71668,0.7151,0.71664,0,0
2015-04-28,18:00:00,0.71668,0.71715,0.71553,0.71635,0,0
2015-04-28,19:00:00,0.71631,0.71639,0.71574,0.71617,0,0
2015-04-28,20:00:00,0.71617,0.71687,0.71603,0.71675,0,0
2015-04-28,21:00:00,0.71675,0.71683,0.71576,0.71583,0,0
2015-04-28,22:00:00,0.71584,0.71609,0.71555,0.71602,0,0
2015-04-28,23:00:00,0.71605,0.71615,0.71566,0.71591,0,0
2015-04-28,23:59:00,0.71589,0.71591,0.71539,0.71559,0,0
2015-04-29,01:00:00,0.71559,0.71589,0.71531,0.71554,0,0
2015-04-29,02:00:00,0.71554,0.71565,0.71523,0.7154,0,0
2015-04-29,03:00:00,0.71539,0.71578,0.71535,0.71563,0,0
2015-04-29,04:00:00,0.71563,0.71569,0.71506,0.71524,0,0
2015-04-29,05:00:00,0.71523,0.71536,0.71502,0.71511,0,0
2015-04-29,06:00:00,0.71507,0.71527,0.71502,0.71512,0,0
2015-04-29,07:00:00,0.71513,0.71515,0.71466,0.71482,0,0
2015-04-29,08:00:00,0.71481,0.71501,0.71461,0.71491,0,0
2015-04-29,09:00:00,0.71491,0.71514,0.71414,0.71442,0,0
2015-04-29,10:00:00,0.71436,0.71488,0.71367,0.71466,0,0
2015-04-29,11:00:00,0.71466,0.71545,0.71419,0.71519,0,0
2015-04-29,12:00:00,0.71513,0.71611,0.71507,0.71611,0,0
2015-04-29,13:00:00,0.71605,0.71667,0.71541,0.71543,0,0
2015-04-29,14:00:00,0.71539,0.71658,0.71539,0.7162,0,0
2015-04-29,15:00:00,0.71611,0.71851,0.71574,0.71688,0,0
2015-04-29,16:00:00,0.71702,0.71851,0.7165,0.71848,0,0
2015-04-29,17:00:00,0.71847,0.72158,0.71812,0.72151,0,0
2015-04-29,18:00:00,0.72148,0.72212,0.7205,0.72156,0,0
2015-04-29,19:00:00,0.72161,0.72197,0.72096,0.72097,0,0
2015-04-29,20:00:00,0.72097,0.72247,0.72086,0.72178,0,0
2015-04-29,21:00:00,0.7218,0.7218,0.71911,0.72018,0,0
2015-04-29,22:00:00,0.72013,0.72041,0.7196,0.72017,0,0
2015-04-29,23:00:00,0.72019,0.72089,0.71993,0.72084,0,0
2015-04-29,23:59:00,0.72093,0.72094,0.72031,0.72034,0,0
2015-04-30,01:00:00,0.72036,0.72077,0.72036,0.72057,0,0
2015-04-30,02:00:00,0.72064,0.72066,0.72035,0.72036,0,0
2015-04-30,03:00:00,0.72036,0.7207,0.71973,0.72002,0,0
2015-04-30,04:00:00,0.72002,0.72071,0.71988,0.72069,0,0
2015-04-30,05:00:00,0.72068,0.72073,0.72033,0.72049,0,0
2015-04-30,06:00:00,0.72053,0.72054,0.71996,0.72015,0,0
2015-04-30,07:00:00,0.72015,0.72051,0.71996,0.7202,0,0
2015-04-30,08:00:00,0.72022,0.72022,0.71934,0.71934,0,0
2015-04-30,09:00:00,0.71906,0.72069,0.71896,0.72033,0,0
2015-04-30,10:00:00,0.72037,0.72622,0.71988,0.72576,0,0
2015-04-30,11:00:00,0.72573,0.72661,0.72454,0.72521,0,0
2015-04-30,12:00:00,0.72525,0.72569,0.72363,0.72436,0,0
2015-04-30,13:00:00,0.72437,0.72573,0.72368,0.72563,0,0
2015-04-30,14:00:00,0.72555,0.72641,0.72533,0.72598,0,0
2015-04-30,15:00:00,0.72613,0.72706,0.72505,0.72607,0,0
2015-04-30,16:00:00,0.7261,0.72651,0.72416,0.72539,0,0
2015-04-30,17:00:00,0.72548,0.72936,0.72525,0.72886,0,0
2015-04-30,18:00:00,0.72888,0.72974,0.72799,0.72829,0,0
2015-04-30,19:00:00,0.72828,0.73136,0.7279,0.73135,0,0
2015-04-30,20:00:00,0.73131,0.73137,0.73037,0.73057,0,0
2015-04-30,21:00:00,0.73055,0.73331,0.73049,0.73295,0,0
2015-04-30,22:00:00,0.73305,0.73351,0.73114,0.73135,0,0
2015-04-30,23:00:00,0.73131,0.73134,0.7304,0.73111,0,0
2015-04-30,23:59:00,0.73115,0.73128,0.73043,0.73076,0,0
2015-05-01,01:00:00,0.73071,0.73084,0.73021,0.73042,0,0
2015-05-01,02:00:00,0.73042,0.73056,0.7302,0.7302,0,0
2015-05-01,03:00:00,0.73021,0.73051,0.73003,0.73015,0,0
2015-05-01,04:00:00,0.73015,0.73078,0.7301,0.73069,0,0
2015-05-01,05:00:00,0.73068,0.73086,0.73039,0.73047,0,0
2015-05-01,06:00:00,0.73051,0.73069,0.73044,0.7305,0,0
2015-05-01,07:00:00,0.7305,0.73063,0.73013,0.73022,0,0
2015-05-01,08:00:00,0.73021,0.73073,0.73017,0.73068,0,0
2015-05-01,09:00:00,0.73067,0.73323,0.73023,0.73273,0,0
2015-05-01,10:00:00,0.73275,0.73293,0.7309,0.7313,0,0
2015-05-01,11:00:00,0.73144,0.73622,0.73101,0.73622,0,0
2015-05-01,12:00:00,0.7361,0.73648,0.73475,0.73494,0,0
2015-05-01,13:00:00,0.73501,0.73771,0.73489,0.73771,0,0
2015-05-01,14:00:00,0.73765,0.73773,0.73634,0.73743,0,0
2015-05-01,15:00:00,0.73739,0.73966,0.73739,0.73879,0,0
2015-05-01,16:00:00,0.7388,0.74164,0.73806,0.74164,0,0
2015-05-01,17:00:00,0.74163,0.74199,0.73846,0.73931,0,0
2015-05-01,18:00:00,0.73934,0.74047,0.73892,0.73958,0,0
2015-05-01,19:00:00,0.73959,0.74026,0.73934,0.73941,0,0
2015-05-01,20:00:00,0.73939,0.73967,0.73882,0.73911,0,0
2015-05-01,21:00:00,0.73911,0.73987,0.73899,0.7396,0,0
2015-05-01,22:00:00,0.73964,0.74086,0.73963,0.74004,0,0
2015-05-01,23:00:00,0.73999,0.74026,0.73997,0.74009,0,0
2015-05-04,01:00:00,0.73935,0.73935,0.73807,0.73815,0,0
2015-05-04,02:00:00,0.73815,0.7387,0.73803,0.73837,0,0
2015-05-04,03:00:00,0.73837,0.73874,0.73813,0.73856,0,0
2015-05-04,04:00:00,0.73857,0.73891,0.73828,0.73877,0,0
2015-05-04,05:00:00,0.73876,0.73882,0.73808,0.73831,0,0
2015-05-04,06:00:00,0.73831,0.73834,0.73789,0.73809,0,0
2015-05-04,07:00:00,0.73809,0.73869,0.73798,0.73864,0,0
2015-05-04,08:00:00,0.73863,0.7396,0.73862,0.73926,0,0
2015-05-04,09:00:00,0.73927,0.73976,0.73854,0.73892,0,0
2015-05-04,10:00:00,0.73889,0.73907,0.73667,0.73672,0,0
2015-05-04,11:00:00,0.73662,0.73678,0.73519,0.73539,0,0
2015-05-04,12:00:00,0.73539,0.7365,0.73536,0.73603,0,0
2015-05-04,13:00:00,0.73608,0.73713,0.7359,0.73713,0,0
2015-05-04,14:00:00,0.7371,0.73761,0.73654,0.73761,0,0
