Date,Time,Open,High,Low,Close,Volume,OpenInt
2015-04-22,01:00:00,0.54559,0.54593,0.54555,0.54587,0,0
2015-04-22,02:00:00,0.54586,0.54588,0.54563,0.54584,0,0
2015-04-22,03:00:00,0.54585,0.54607,0.54557,0.54574,0,0
2015-04-22,04:00:00,0.54574,0.54611,0.54562,0.54594,0,0
2015-04-22,05:00:00,0.54594,0.54613,0.54578,0.54592,0,0
2015-04-22,06:00:00,0.54593,0.54607,0.5458,0.54583,0,0
2015-04-22,07:00:00,0.54582,0.54606,0.54573,0.546,0,0
2015-04-22,08:00:00,0.54603,0.54634,0.54579,0.54623,0,0
2015-04-22,09:00:00,0.54619,0.54658,0.54588,0.54628,0,0
2015-04-22,10:00:00,0.54622,0.54657,0.54604,0.54651,0,0
2015-04-22,11:00:00,0.54651,0.54706,0.54487,0.54536,0,0
2015-04-22,12:00:00,0.5454,0.5454,0.54377,0.54435,0,0
2015-04-22,13:00:00,0.54436,0.54462,0.54345,0.54346,0,0
2015-04-22,14:00:00,0.54346,0.54347,0.54218,0.54228,0,0
2015-04-22,15:00:00,0.54228,0.5432,0.54158,0.54275,0,0
2015-04-22,16:00:00,0.54277,0.54381,0.54269,0.54361,0,0
2015-04-22,17:00:00,0.54363,0.54379,0.54261,0.54284,0,0
2015-04-22,18:00:00,0.54284,0.54367,0.54206,0.54336,0,0
2015-04-22,19:00:00,0.54336,0.54392,0.5429,0.54392,0,0
2015-04-22,20:00:00,0.5439,0.54397,0.54318,0.54349,0,0
2015-04-22,21:00:00,0.54351,0.54374,0.54289,0.54325,0,0
2015-04-22,22:00:00,0.54329,0.54385,0.54324,0.54377,0,0
2015-04-22,23:00:00,0.54379,0.54393,0.54318,0.54341,0,0
2015-04-22,23:59:00,0.54341,0.5436,0.54309,0.54313,0,0
2015-04-23,01:00:00,0.54317,0.5433,0.54295,0.54309,0,0
2015-04-23,02:00:00,0.5431,0.54332,0.54298,0.5431,0,0
2015-04-23,03:00:00,0.54316,0.54326,0.54265,0.54267,0,0
2015-04-23,04:00:00,0.54264,0.54298,0.54257,0.54295,0,0
2015-04-23,05:00:00,0.54294,0.54307,0.54276,0.54299,0,0
2015-04-23,06:00:00,0.54299,0.54345,0.54297,0.54337,0,0
2015-04-23,07:00:00,0.54337,0.54356,0.54305,0.5435,0,0
2015-04-23,08:00:00,0.5435,0.54356,0.54332,0.54343,0,0
2015-04-23,09:00:00,0.54343,0.54394,0.54332,0.54365,0,0
2015-04-23,10:00:00,0.54368,0.54517,0.54365,0.54489,0,0
2015-04-23,11:00:00,0.54489,0.54595,0.54409,0.54432,0,0
2015-04-23,12:00:00,0.54434,0.54498,0.54396,0.5443,0,0
2015-04-23,13:00:00,0.54437,0.54472,0.54385,0.54439,0,0
2015-04-23,14:00:00,0.5444,0.54501,0.54406,0.54418,0,0
2015-04-23,15:00:00,0.54417,0.54507,0.54393,0.54504,0,0
2015-04-23,16:00:00,0.54502,0.54631,0.54482,0.54612,0,0
2015-04-23,17:00:00,0.54612,0.54669,0.54576,0.54629,0,0
2015-04-23,18:00:00,0.54627,0.54742,0.54627,0.54714,0,0
2015-04-23,19:00:00,0.54714,0.54764,0.54697,0.54748,0,0
