Date,Time,Open,High,Low,Close,Volume,OpenInt
2015-04-22,01:00:00,1.8329,1.83302,1.83168,1.83196,0,0
2015-04-22,02:00:00,1.83196,1.83276,1.83191,1.83201,0,0
2015-04-22,03:00:00,1.83201,1.83293,1.83127,1.83237,0,0
2015-04-22,04:00:00,1.83233,1.83277,1.83121,1.83169,0,0
2015-04-22,05:00:00,1.83169,1.83223,1.83105,1.83174,0,0
2015-04-22,06:00:00,1.83178,1.83219,1.83126,1.83209,0,0
2015-04-22,07:00:00,1.8321,1.8324,1.83125,1.83141,0,0
2015-04-22,08:00:00,1.83141,1.83219,1.83036,1.83087,0,0
2015-04-22,09:00:00,1.83095,1.8319,1.82956,1.83076,0,0
2015-04-22,10:00:00,1.83064,1.83138,1.8296,1.82979,0,0
2015-04-22,11:00:00,1.82977,1.83529,1.82796,1.8335,0,0
2015-04-22,12:00:00,1.83359,1.839,1.83353,1.83701,0,0
2015-04-22,13:00:00,1.83701,1.84027,1.83614,1.84006,0,0
2015-04-22,14:00:00,1.8401,1.84444,1.84004,1.84406,0,0
2015-04-22,15:00:00,1.84407,1.84644,1.84093,1.84242,0,0
2015-04-22,16:00:00,1.84235,1.84272,1.83889,1.83948,0,0
2015-04-22,17:00:00,1.83935,1.84301,1.83894,1.84215,0,0
2015-04-22,18:00:00,1.84227,1.84482,1.83936,1.84039,0,0
2015-04-22,19:00:00,1.84051,1.84195,1.83847,1.83858,0,0
2015-04-22,20:00:00,1.83844,1.84102,1.83834,1.83988,0,0
2015-04-22,21:00:00,1.83995,1.84198,1.8391,1.84065,0,0
2015-04-22,22:00:00,1.84058,1.8408,1.83874,1.83894,0,0
2015-04-22,23:00:00,1.83917,1.84101,1.83846,1.84023,0,0
2015-04-22,23:59:00,1.83995,1.8413,1.8396,1.84116,0,0
2015-04-23,01:00:00,1.84116,1.8418,1.84061,1.84129,0,0
2015-04-23,02:00:00,1.84132,1.84168,1.84054,1.84129,0,0
2015-04-23,03:00:00,1.84113,1.84287,1.84075,1.84284,0,0
2015-04-23,04:00:00,1.84284,1.84308,1.84171,1.84182,0,0
2015-04-23,05:00:00,1.84182,1.84245,1.84138,1.84167,0,0
2015-04-23,06:00:00,1.84168,1.84172,1.8401,1.84036,0,0
2015-04-23,07:00:00,1.84035,1.84146,1.83973,1.83993,0,0
2015-04-23,08:00:00,1.83983,1.84053,1.83971,1.84017,0,0
2015-04-23,09:00:00,1.84025,1.84052,1.83843,1.83932,0,0
2015-04-23,10:00:00,1.83924,1.83942,1.83429,1.83524,0,0
2015-04-23,11:00:00,1.83521,1.83793,1.83168,1.8371,0,0
2015-04-23,12:00:00,1.83714,1.83836,1.83494,1.83702,0,0
2015-04-23,13:00:00,1.83702,1.83873,1.83582,1.83688,0,0
2015-04-23,14:00:00,1.83674,1.83804,1.83484,1.83765,0,0
2015-04-23,15:00:00,1.83764,1.83847,1.83462,1.83479,0,0
2015-04-23,16:00:00,1.83484,1.83547,1.83047,1.83111,0,0
2015-04-23,17:00:00,1.83123,1.83231,1.82918,1.83061,0,0
2015-04-23,18:00:00,1.83053,1.83053,1.82676,1.82769,0,0
2015-04-23,19:00:00,1.82763,1.82826,1.82602,1.82654,0,0
2015-04-23,20:00:00,1.82648,1.82943,1.82586,1.82787,0,0
2015-04-23,21:00:00,1.82802,1.82983,1.8276,1.82797,0,0
2015-04-23,22:00:00,1.82791,1.82947,1.82791,1.82918,0,0
2015-04-23,23:00:00,1.82926,1.82964,1.82816,1.8287,0,0
2015-04-23,23:59:00,1.82857,1.82978,1.82817,1.82956,0,0
2015-04-24,01:00:00,1.82965,1.82965,1.82818,1.82908,0,0
2015-04-24,02:00:00,1.82905,1.82924,1.82807,1.82837,0,0
2015-04-24,03:00:00,1.82855,1.82901,1.8277,1.82806,0,0
2015-04-24,04:00:00,1.82809,1.82872,1.82685,1.82703,0,0
2015-04-24,05:00:00,1.827,1.8276,1.82653,1.82724,0,0
2015-04-24,06:00:00,1.82722,1.82764,1.82643,1.82681,0,0
